G;01;19;2;1;2;2;2;2;2;2;1;2;2;1;2;2;1;2;1;2
M;01;25;3;2;2;2;2;2;2;2;1;2;2;3;2;2;2;2;2;1;2;2;2;3;2;3
H;01;21;2;3;3;3;3;2;2;1;2;2;2;2;2;2;1;1;2;2;2;3
T;01;23;3;3;3;2;2;1;2;2;2;1;3;2;1;3;3;2;2;2;2;2;3;3
C;01;20;2;2;1;2;2;2;1;3;1;2;2;2;2;2;2;3;3;3;3
Y;01;24;3;2;3;2;3;2;1;3;2;2;3;3;2;2;2;2;1;2;2;2;2;3;2
Z;01;14;2;2;3;2;2;1;3;1;3;3;3;2;3
N;01;19;3;2;2;2;3;1;2;2;2;2;3;1;3;2;2;2;3;2
F;01;16;3;3;2;3;2;2;2;2;3;2;2;3;2;2;2
E;01;38;3;2;2;2;2;3;1;3;1;2;3;1;2;1;2;2;3;2;2;3;2;2;3;2;3;2;1;1;2;2;2;3;2;3;2;2;2
S;01;21;3;2;2;2;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;2
I;01;27;2;2;3;2;1;2;2;2;3;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2
A;01;20;3;1;2;2;2;2;3;2;2;2;2;1;2;2;1;1;1;2;2
Mb;03;05;2;2
